Request ID,Unnamed: 0,Branch or Department,Created Date,Resolved Date,Last Update Time,DueBy Date,Completed Date,Requester,Technician,Priority,Status
11539,7179,44c3a1dc2eb306995aa532711ed88357ff98b41492ac3e5b1e945c360ea4c9bc,"Aug 11, 2017 10:14 AM","Aug 14, 2017 12:16 PM","Aug 14, 2017 12:16 PM",-,"Aug 14, 2017 12:16 PM",5595f23f07372bf0c4c5ac67445d523843a7e4b0f4031f42806ac6f542b9e1ce,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,-,Closed
11540,7178,5eda253d7011fd05fc32ec8c19864408ed3fa4c8bd82b46f1541b67f14c3bd0c,"Aug 11, 2017 10:24 AM","Aug 11, 2017 10:35 AM","Aug 11, 2017 10:35 AM",-,"Aug 11, 2017 10:35 AM",03995de1ab1aa6f860557a8428432372ec4b5a5e1586dc0e4bf68f31d203da42,41b30f29e1549ba7c22f904aed1ba3c69644cb17692d02da6399e0cc47ca4482,-,Closed
11541,7177,5d8e39c0eff3a353b73498a65f04f6c7d1edae7d4df14a37dbada1582cf5a2d9,"Aug 11, 2017 02:05 PM","Aug 11, 2017 02:51 PM","Aug 11, 2017 02:51 PM",-,"Aug 11, 2017 02:51 PM",5609661550f681224c433889ac4b68c05150e2488b76784c85eed58d30596e61,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,-,Closed
11542,7176,51bbcebde7faf7f1546bdfe38768c83f5e5e1853450b67614bdf4c30125bbe14,"Aug 11, 2017 02:09 PM","Aug 11, 2017 04:01 PM","Aug 11, 2017 04:01 PM","Aug 11, 2017 03:09 PM","Aug 11, 2017 04:01 PM",234b0a56ff983fb3605ce9f8fa3dd44a973aaedb7eac52cdef9ccbb63a52a045,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,High,Closed
11543,7175,51bbcebde7faf7f1546bdfe38768c83f5e5e1853450b67614bdf4c30125bbe14,"Aug 11, 2017 02:31 PM","Aug 11, 2017 04:01 PM","Aug 11, 2017 04:01 PM",-,"Aug 11, 2017 04:01 PM",234b0a56ff983fb3605ce9f8fa3dd44a973aaedb7eac52cdef9ccbb63a52a045,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
11544,7174,b0b01b4f846afc0b45d9ffdf318368e50b447dfbacc1651b279977539e1e13dd,"Aug 12, 2017 09:17 AM","Aug 12, 2017 09:30 AM","Aug 12, 2017 09:30 AM",-,"Aug 12, 2017 09:30 AM",c8d9e6c81b5cf8999f9d79c2c5a45557830db2a48f9362aae56204539072fdea,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,-,Closed
11545,7173,922b26f3eb1726e4e08efc3636f4cb76f05e11e97b1b152f5ee3e2c8909453e9,"Aug 12, 2017 09:23 AM","Aug 14, 2017 08:37 AM","Aug 14, 2017 08:37 AM",-,"Aug 14, 2017 08:37 AM",c6cf046963360f9ab19ed510f3e3e0b7c0ba0988c5c6204e8e1c48bdcb097a4a,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,-,Closed
11546,7172,23b710b601e235e1823d4c41d7da9f2aeb7a197b16e26fcc6a0245da2482b443,"Aug 12, 2017 03:34 PM","Aug 14, 2017 12:52 PM","Aug 14, 2017 12:52 PM",-,"Aug 14, 2017 12:52 PM",bd67c161360535935be596e7897ddd9cbb100c5f4d7b0800e1c2a27a48ec0959,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,-,Closed
11547,7171,f87e3ca8d105d33d11df6610ff234747d0e4c1bc583ab789bf0fcc207f4ff615,"Aug 12, 2017 04:03 PM","Aug 14, 2017 02:28 PM","Aug 14, 2017 02:28 PM","Aug 12, 2017 06:03 PM","Aug 14, 2017 02:28 PM",aba51ff2df1cfccdbe5c1611db3dfcd5835516a4818b6135ecba0fa58e439003,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,Medium,Closed
11548,7170,f87e3ca8d105d33d11df6610ff234747d0e4c1bc583ab789bf0fcc207f4ff615,"Aug 12, 2017 04:09 PM","Aug 14, 2017 02:28 PM","Aug 14, 2017 02:28 PM",-,"Aug 14, 2017 02:28 PM",aba51ff2df1cfccdbe5c1611db3dfcd5835516a4818b6135ecba0fa58e439003,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,-,Closed
11549,7169,5d8e39c0eff3a353b73498a65f04f6c7d1edae7d4df14a37dbada1582cf5a2d9,"Aug 12, 2017 05:25 PM","Aug 14, 2017 10:39 AM","Aug 14, 2017 11:19 AM",-,"Aug 14, 2017 10:39 AM",66aa2534f4e24b34a613e48b7ee99689270c40b15292737ecffca69b4999bd59,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,-,Closed
11550,7168,5eda253d7011fd05fc32ec8c19864408ed3fa4c8bd82b46f1541b67f14c3bd0c,"Aug 14, 2017 01:45 PM","Aug 14, 2017 01:56 PM","Aug 14, 2017 01:56 PM",-,"Aug 14, 2017 01:56 PM",03995de1ab1aa6f860557a8428432372ec4b5a5e1586dc0e4bf68f31d203da42,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
11551,7167,23b710b601e235e1823d4c41d7da9f2aeb7a197b16e26fcc6a0245da2482b443,"Aug 14, 2017 01:47 PM","Aug 15, 2017 09:04 AM","Aug 15, 2017 09:04 AM","Aug 14, 2017 05:47 PM","Aug 15, 2017 09:04 AM",8f3da6b897b27e33f09e188f55aa03ab1b34d0a9a246331e7089e028f2f82afa,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,Normal,Closed
11552,7166,5d8e39c0eff3a353b73498a65f04f6c7d1edae7d4df14a37dbada1582cf5a2d9,"Aug 14, 2017 02:05 PM","Aug 14, 2017 02:14 PM","Aug 14, 2017 02:43 PM",-,"Aug 14, 2017 02:14 PM",66aa2534f4e24b34a613e48b7ee99689270c40b15292737ecffca69b4999bd59,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,-,Closed
11553,7165,bd5e1db3017037c56237a72ea2fbff0276be7fae91094f485f9425643c90f107,"Aug 14, 2017 02:39 PM","Aug 14, 2017 02:51 PM","Aug 14, 2017 02:51 PM",-,"Aug 14, 2017 02:51 PM",11bd1f748543bcf9d5f211b1270e9600bbe5fe0501a3a88ccd1f668188f3b49a,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
11554,7164,915edf6fa6e1c9ed512729dce7441ea3cada663f3a353c7be63344f5f5e72819,"Aug 14, 2017 04:07 PM","Aug 15, 2017 12:43 PM","Aug 15, 2017 12:43 PM","Aug 14, 2017 06:07 PM","Aug 15, 2017 12:43 PM",da6c7429bccb5149d1c65cb4e198297627232c988bbeab1245780dffff045285,e3fd25a60e34b047093fc18f0a8c48fb00b1596ddef09d1c64d980c18b928c66,Medium,Closed
11555,7163,436921cf5e22bc9fce9ad37f9071252f85510571e46dea6604bfcc0f7859744f,"Aug 14, 2017 06:15 PM","Aug 18, 2017 09:10 AM","Aug 18, 2017 09:10 AM","Aug 14, 2017 07:15 PM","Aug 18, 2017 09:10 AM",552116436f610d8c320492453317ee4d1d4b8ccb99992020c50a7e2f7ce7d828,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,High,Closed
11556,7162,436921cf5e22bc9fce9ad37f9071252f85510571e46dea6604bfcc0f7859744f,"Aug 14, 2017 06:30 PM","Aug 18, 2017 09:17 AM","Aug 18, 2017 09:17 AM","Aug 14, 2017 08:30 PM","Aug 18, 2017 09:17 AM",552116436f610d8c320492453317ee4d1d4b8ccb99992020c50a7e2f7ce7d828,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,Medium,Closed
11557,7161,4743adc66005f7d5ce293e58be771d57a3efe1d3935b351cb072a606702675c0,"Aug 14, 2017 07:42 PM","Aug 15, 2017 03:58 PM","Aug 15, 2017 03:58 PM","Aug 14, 2017 11:42 PM","Aug 15, 2017 03:58 PM",cd0b58c986d428f9852bf70c8c634917af9e5e261e10170bd707c6a05786867a,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,Normal,Closed
11558,7160,915edf6fa6e1c9ed512729dce7441ea3cada663f3a353c7be63344f5f5e72819,"Aug 15, 2017 08:24 AM","Aug 15, 2017 08:33 AM","Aug 15, 2017 08:33 AM",-,"Aug 15, 2017 08:33 AM",4409298fbda3e13785375ed2caaaa808cdd8479c32d03b7902e4865c65a56c68,41b30f29e1549ba7c22f904aed1ba3c69644cb17692d02da6399e0cc47ca4482,-,Closed
11559,7159,922b26f3eb1726e4e08efc3636f4cb76f05e11e97b1b152f5ee3e2c8909453e9,"Aug 15, 2017 09:03 AM","Aug 15, 2017 09:09 AM","Aug 15, 2017 09:09 AM",-,"Aug 15, 2017 09:09 AM",a2ef1e3e00493cdade35480274c37757f6ab4ac813152a884dc5a7161f8e3118,41b30f29e1549ba7c22f904aed1ba3c69644cb17692d02da6399e0cc47ca4482,-,Closed
11560,7158,01f0f6ee06d8298a4c0fdd80a2492114bf93c3c9295f6af6e13d816194da9a6c,"Aug 15, 2017 09:22 AM","Aug 22, 2017 10:45 AM","Aug 22, 2017 10:45 AM","Aug 15, 2017 01:22 PM","Aug 22, 2017 10:45 AM",ae53338b7b02ebe2765c4e8dd0b4f1abe3cbe373f601b74022d820d7a3a7c4a2,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,Normal,Closed
11561,7157,b03676413d7991c503412b5a22254c2805596641453a3c69400014014209a3a2,"Aug 15, 2017 10:06 AM","Aug 15, 2017 01:54 PM","Aug 15, 2017 10:14 AM",-,"Aug 15, 2017 01:54 PM",1c5d48b0c2a8ca5e50dda616eaf2acd2b4279b684678d87ab271038b23a4fb75,41b30f29e1549ba7c22f904aed1ba3c69644cb17692d02da6399e0cc47ca4482,-,Closed
11562,7156,a76cc9a36c0708c5943308d79faa934d7d4aecc39c8ff25e0735a160d2368fa6,"Aug 15, 2017 10:23 AM","Aug 15, 2017 12:33 PM","Aug 15, 2017 12:33 PM",-,"Aug 15, 2017 12:33 PM",3f2691b13b92cb382abdf7eb5f6a63832cc43273a9d20f1f96e7993555cdb9c8,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,-,Closed
11564,7155,f87e3ca8d105d33d11df6610ff234747d0e4c1bc583ab789bf0fcc207f4ff615,"Aug 15, 2017 11:32 AM","Aug 15, 2017 01:22 PM","Aug 15, 2017 01:22 PM","Aug 15, 2017 12:32 PM","Aug 15, 2017 01:22 PM",aba51ff2df1cfccdbe5c1611db3dfcd5835516a4818b6135ecba0fa58e439003,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,High,Closed
11565,7154,915edf6fa6e1c9ed512729dce7441ea3cada663f3a353c7be63344f5f5e72819,"Aug 15, 2017 12:05 PM","Aug 16, 2017 09:39 AM","Aug 16, 2017 09:39 AM",-,"Aug 16, 2017 09:39 AM",438eb494765aed30551f7892bc0c0683ad6fdc728ae8a0fcecece6b7c6266f5e,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,-,Closed
11566,7153,4290cfd797e6e2d711bfd00b4c1239372e9d1c6483883d4c53a70345e340a30a,"Aug 15, 2017 01:29 PM","Aug 15, 2017 02:12 PM","Aug 15, 2017 02:12 PM",-,"Aug 15, 2017 02:12 PM",600a212d69d5ff5d9b617676a688ae9ed626875713afac67c39d4d61c246040d,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
11567,7152,345ae43a4c99e6f2a2d6848422ac872162c8cbe0d2548b01aec14ad8682a6eb6,"Aug 15, 2017 01:55 PM","Aug 15, 2017 01:57 PM","Aug 15, 2017 01:56 PM",-,"Aug 15, 2017 01:57 PM",604b42c2497b2fa0ab5e271430edcf72384fbb525674513601ecce922cbf6d43,41b30f29e1549ba7c22f904aed1ba3c69644cb17692d02da6399e0cc47ca4482,-,Closed
11568,7151,44c3a1dc2eb306995aa532711ed88357ff98b41492ac3e5b1e945c360ea4c9bc,"Aug 15, 2017 02:10 PM","Aug 17, 2017 09:06 AM","Aug 17, 2017 09:06 AM",-,"Aug 17, 2017 09:06 AM",f86d64ec35025ea903784d33f4b5dd7f19fdbfddcf162bcc19bed66240cb7ff6,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,-,Closed
11569,7150,b03676413d7991c503412b5a22254c2805596641453a3c69400014014209a3a2,"Aug 15, 2017 02:40 PM","Aug 15, 2017 02:50 PM","Aug 15, 2017 02:50 PM",-,"Aug 15, 2017 02:50 PM",322e914c282fe6d8f7a9ac820470a2594046fba58493c10dd54ca2680c6eb8f7,41b30f29e1549ba7c22f904aed1ba3c69644cb17692d02da6399e0cc47ca4482,-,Closed
11570,7149,f5904cf7a1231a7a13a8cffbd2f0482984a1c69e96fc48dd96be8858a1707e60,"Aug 15, 2017 04:25 PM","Aug 28, 2017 07:56 AM","Aug 16, 2017 09:48 AM","Aug 15, 2017 05:25 PM","Aug 28, 2017 07:56 AM",45479f8a049b6884f7d769ef22b473cb2f512b5c41d493e70d9a01ef4b2e4167,6a61d283bedbc2ab1d446dca7ecfda51ba5650c69988bdedc064f1352bcfce64,High,Closed
11571,7148,a76cc9a36c0708c5943308d79faa934d7d4aecc39c8ff25e0735a160d2368fa6,"Aug 15, 2017 05:25 PM","Aug 16, 2017 12:26 PM","Aug 16, 2017 12:26 PM","Aug 15, 2017 06:25 PM","Aug 16, 2017 12:26 PM",3f2691b13b92cb382abdf7eb5f6a63832cc43273a9d20f1f96e7993555cdb9c8,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,High,Closed
11572,7147,51bbcebde7faf7f1546bdfe38768c83f5e5e1853450b67614bdf4c30125bbe14,"Aug 15, 2017 07:27 PM","Aug 16, 2017 08:21 AM","Aug 16, 2017 08:21 AM","Aug 15, 2017 08:27 PM","Aug 16, 2017 08:21 AM",0d8e4adc9dec3a44017c3eedd0017bcd32470d634c830efb775d6447b03f920a,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,High,Closed
11573,7146,b44f639eb862790029a63aa2cd4222cffe20c71b9c5e4e8657f53b6cf295d4ab,"Aug 16, 2017 09:47 AM","Aug 16, 2017 10:46 AM","Aug 16, 2017 10:46 AM","Aug 16, 2017 11:47 AM","Aug 16, 2017 10:46 AM",3f8cca5c8cd83f4a2d6f1be5722cc564c949d3f939c08787a200316dbe34f6cb,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,Medium,Closed
11574,7145,b44f639eb862790029a63aa2cd4222cffe20c71b9c5e4e8657f53b6cf295d4ab,"Aug 16, 2017 10:37 AM","Aug 17, 2017 09:43 AM","Aug 17, 2017 10:27 AM","Aug 16, 2017 11:37 AM","Aug 17, 2017 09:43 AM",4a284140b7bb8da74ca4e8764b6c2263725a30d2ced7bfe906eb3949e7f0483b,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,High,Closed
11575,7144,881dac23c6a82829e90bca7dc670f92077d01aa407e9b89c057accebd5222810,"Aug 16, 2017 11:43 AM","Aug 16, 2017 01:38 PM","Aug 16, 2017 01:38 PM",-,"Aug 16, 2017 01:38 PM",e7ac5ca769c2b473fea1dbfdae1b50dcef8c55dd2d61c60f7ad33a040f2a0c0d,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
11576,7143,915edf6fa6e1c9ed512729dce7441ea3cada663f3a353c7be63344f5f5e72819,"Aug 16, 2017 11:46 AM","Aug 16, 2017 01:35 PM","Aug 16, 2017 01:35 PM","Aug 16, 2017 01:46 PM","Aug 16, 2017 01:35 PM",4409298fbda3e13785375ed2caaaa808cdd8479c32d03b7902e4865c65a56c68,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,Medium,Closed
11577,7142,915edf6fa6e1c9ed512729dce7441ea3cada663f3a353c7be63344f5f5e72819,"Aug 16, 2017 11:47 AM","Aug 16, 2017 02:10 PM","Aug 16, 2017 02:10 PM","Aug 16, 2017 01:47 PM","Aug 16, 2017 02:10 PM",4409298fbda3e13785375ed2caaaa808cdd8479c32d03b7902e4865c65a56c68,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,Medium,Closed
11578,7141,222a36f3f602dee0e8a6530f95d1a732622d11631fb1964034ed07f013dcc4f0,"Aug 16, 2017 12:32 PM","Sep 6, 2017 11:32 AM","Sep 6, 2017 11:32 AM",-,"Sep 6, 2017 11:32 AM",dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
11579,7140,f87e3ca8d105d33d11df6610ff234747d0e4c1bc583ab789bf0fcc207f4ff615,"Aug 16, 2017 03:02 PM","Aug 17, 2017 11:04 AM","Aug 17, 2017 11:04 AM","Aug 16, 2017 07:02 PM","Aug 17, 2017 11:04 AM",9da13ae1d66c490d4e3f0b947fac2bebf0319c460b590282b0acc4085819af1a,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,Normal,Closed
11580,7139,befb892ca9f37720678e3a8329d18bd801790c69cf0ec436c7f2168938801401,"Aug 16, 2017 03:41 PM","Aug 16, 2017 03:41 PM","Aug 16, 2017 03:41 PM",-,"Aug 16, 2017 03:41 PM",b0543b2166228254e36bfde78cddac772deba6371fc46d94b8d5b24c0564b073,41b30f29e1549ba7c22f904aed1ba3c69644cb17692d02da6399e0cc47ca4482,-,Closed
11581,7138,345ae43a4c99e6f2a2d6848422ac872162c8cbe0d2548b01aec14ad8682a6eb6,"Aug 17, 2017 08:22 AM","Aug 17, 2017 08:23 AM","Aug 17, 2017 08:23 AM",-,"Aug 17, 2017 08:23 AM",f7368bd53e40c21ab8875dfe0057a684331393ad97dfcf914ff3b22f482b0f33,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,-,Closed
11583,7137,922b26f3eb1726e4e08efc3636f4cb76f05e11e97b1b152f5ee3e2c8909453e9,"Aug 17, 2017 11:13 AM","Aug 17, 2017 02:14 PM","Aug 17, 2017 02:14 PM","Aug 17, 2017 12:13 PM","Aug 17, 2017 02:14 PM",36fd6cb927d12f0df12bb5cf4430c2897c2a94b7c418602c5ad64e5a6ac91003,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,High,Closed
11584,7136,68e22f8d34e53e56fbef5a671fedd33023edd90ef7b8270ddb73dbae8e691eae,"Aug 17, 2017 01:34 PM","Aug 18, 2017 08:05 AM","Aug 18, 2017 08:05 AM","Aug 17, 2017 03:34 PM","Aug 18, 2017 08:05 AM",78b5b07bc8d7da46a2a2c880c2d2139bcadcd26025a568a65d297594c61035c5,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,Medium,Closed
11585,7135,befb892ca9f37720678e3a8329d18bd801790c69cf0ec436c7f2168938801401,"Aug 17, 2017 01:56 PM","Aug 18, 2017 11:58 AM","Aug 18, 2017 11:58 AM","Aug 17, 2017 02:56 PM","Aug 18, 2017 11:58 AM",ad74371c074e4dc65b6fd6caace5a0cfd6499ecb947b09ef5aa0bb6e8e1be3c7,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,High,Closed
11586,7134,bd5e1db3017037c56237a72ea2fbff0276be7fae91094f485f9425643c90f107,"Aug 17, 2017 02:13 PM","Aug 22, 2017 11:52 AM","Aug 22, 2017 11:52 AM","Aug 17, 2017 03:13 PM","Aug 22, 2017 11:52 AM",31c36879c085c850f60eb6e3223f8c9b107c4d6a1d73ddd302b9eeb89eb7b0ca,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,High,Closed
11587,7133,e156b6e690f72640f227786a47065242352058dad1655cf41eec594c8ea66135,"Aug 17, 2017 04:25 PM","Aug 18, 2017 11:12 AM","Aug 18, 2017 11:12 AM","Aug 17, 2017 05:25 PM","Aug 18, 2017 11:12 AM",de7b0e7e50e8904a19bd057b1e4d35d404202f5331e4285f61affa0365d30b2a,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,High,Closed
11588,7132,922b26f3eb1726e4e08efc3636f4cb76f05e11e97b1b152f5ee3e2c8909453e9,"Aug 18, 2017 02:57 PM","Aug 21, 2017 10:43 AM","Aug 21, 2017 10:43 AM",-,"Aug 21, 2017 10:43 AM",7f47784c6196236344acf36f4b06caaad9b99a5b655437463bc577e8e68001ec,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,-,Closed
11589,7131,915edf6fa6e1c9ed512729dce7441ea3cada663f3a353c7be63344f5f5e72819,"Aug 19, 2017 05:20 PM","Aug 22, 2017 10:08 AM","Aug 22, 2017 10:08 AM",-,"Aug 22, 2017 10:08 AM",cfe53e568aa1a9e2ab74a86c1e9ae02ddac53c1446931e86bf0dde6911b839e6,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,-,Closed
11590,7130,a76cc9a36c0708c5943308d79faa934d7d4aecc39c8ff25e0735a160d2368fa6,"Aug 21, 2017 12:53 PM","Aug 22, 2017 10:43 AM","Aug 22, 2017 10:43 AM",-,"Aug 22, 2017 10:43 AM",3f2691b13b92cb382abdf7eb5f6a63832cc43273a9d20f1f96e7993555cdb9c8,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,-,Closed
11591,7129,822f819f9a68017f4a79ae107bc8be0c0efc4e2e46ecc785126958f127f123e5,"Aug 21, 2017 02:00 PM","Aug 22, 2017 11:34 AM","Aug 22, 2017 11:34 AM",-,"Aug 22, 2017 11:34 AM",48ece9893dee52e71e06f131ac689837878a2ebfb572bb84eb7562ab110e99d5,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
11592,7128,b03676413d7991c503412b5a22254c2805596641453a3c69400014014209a3a2,"Aug 21, 2017 05:33 PM","Aug 22, 2017 03:47 PM","Aug 22, 2017 03:47 PM",-,"Aug 22, 2017 03:47 PM",c6cf046963360f9ab19ed510f3e3e0b7c0ba0988c5c6204e8e1c48bdcb097a4a,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
11593,7127,a76cc9a36c0708c5943308d79faa934d7d4aecc39c8ff25e0735a160d2368fa6,"Aug 21, 2017 07:25 PM","Aug 22, 2017 10:42 AM","Aug 22, 2017 10:42 AM","Aug 21, 2017 09:25 PM","Aug 22, 2017 10:42 AM",1038996d62ff71ce838dce5eeda71e1ae697c3a0373370e819458998a597ab5a,4b1a60bf862d9b7ab7458fe157ed592a5239a0bed7e26ce8a9426a5314948add,Medium,Closed
11594,7126,28fb770b9d42844d3dd3da5018fde0614b13e29405d65fe39414e306d9584cfa,"Aug 21, 2017 07:28 PM","Aug 22, 2017 02:37 PM","Aug 22, 2017 02:37 PM","Aug 21, 2017 09:28 PM","Aug 22, 2017 02:37 PM",fe1e649be265bc9966b70ef4c4c5a288c3a6acbb0ae46c63a6493fc431d23b2e,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,Medium,Closed
11595,7125,822f819f9a68017f4a79ae107bc8be0c0efc4e2e46ecc785126958f127f123e5,"Aug 22, 2017 12:33 PM","Aug 22, 2017 12:34 PM","Aug 22, 2017 12:34 PM",-,"Aug 22, 2017 12:34 PM",2d5741c29fd768552f4dc18e2cbefe3b6dcc0cc8c9c1d515ce51ac14611f70d7,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
11596,7124,822f819f9a68017f4a79ae107bc8be0c0efc4e2e46ecc785126958f127f123e5,"Aug 22, 2017 12:35 PM","Aug 22, 2017 12:35 PM","Aug 22, 2017 12:35 PM",-,"Aug 22, 2017 12:35 PM",2d5741c29fd768552f4dc18e2cbefe3b6dcc0cc8c9c1d515ce51ac14611f70d7,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
11597,7123,922b26f3eb1726e4e08efc3636f4cb76f05e11e97b1b152f5ee3e2c8909453e9,"Aug 22, 2017 02:56 PM","Aug 22, 2017 03:05 PM","Aug 22, 2017 03:05 PM",-,"Aug 22, 2017 03:05 PM",d034f0b32c8a7444560d0bebdaf3200001c5174f6fcdff02716584e1c5444240,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,-,Closed
11598,7122,01f0f6ee06d8298a4c0fdd80a2492114bf93c3c9295f6af6e13d816194da9a6c,"Aug 22, 2017 04:02 PM","Aug 22, 2017 04:02 PM","Aug 22, 2017 04:02 PM",-,"Aug 22, 2017 04:02 PM",f24984eb3e598aedac3dd4636bc7be63ac8927cf13d476d00356a0cb0434308b,41b30f29e1549ba7c22f904aed1ba3c69644cb17692d02da6399e0cc47ca4482,-,Closed
11599,7121,4f92a80737cc483b49ced06702813464018c4249115f5911233b72c98295933f,"Aug 22, 2017 04:07 PM","Aug 23, 2017 09:11 AM","Aug 23, 2017 09:11 AM",-,"Aug 23, 2017 09:11 AM",1e9dc63a917734f0d977125aaf14e4a0569d69ebdc4446270094759397e27b6d,41b30f29e1549ba7c22f904aed1ba3c69644cb17692d02da6399e0cc47ca4482,-,Closed
11600,7120,5eda253d7011fd05fc32ec8c19864408ed3fa4c8bd82b46f1541b67f14c3bd0c,"Aug 23, 2017 09:07 AM","Aug 23, 2017 10:27 AM","Aug 23, 2017 10:27 AM","Aug 23, 2017 10:07 AM","Aug 23, 2017 10:27 AM",155ee16e1423a097bdf2dd869e15e80b58b4f3d7e504f88f3ea69fbd77bdc40b,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,High,Closed
11601,7119,bd5e1db3017037c56237a72ea2fbff0276be7fae91094f485f9425643c90f107,"Aug 23, 2017 09:21 AM","Aug 23, 2017 11:36 AM","Aug 23, 2017 11:36 AM",-,"Aug 23, 2017 11:36 AM",11bd1f748543bcf9d5f211b1270e9600bbe5fe0501a3a88ccd1f668188f3b49a,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
11602,7118,922b26f3eb1726e4e08efc3636f4cb76f05e11e97b1b152f5ee3e2c8909453e9,"Aug 23, 2017 09:22 AM","Aug 23, 2017 09:24 AM","Aug 23, 2017 09:24 AM","Aug 23, 2017 11:22 AM","Aug 23, 2017 09:24 AM",97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,97f3189ca42dcd14ff3d20d9439d556dfd775ac937aeeacec25466be1c8bbe55,Medium,Closed
